DriverCode,Grand Prix,Year,Pos,FinPos
BER,Europe,2002,21,10
YOO,Europe,2002,22,NC
MOY,France,2002,1,4
MSC,France,2002,2,1
BAR,France,2002,3,NC
RAI,France,2002,4,2
RSC,France,2002,5,5
COU,France,2002,6,3
BUT,France,2002,7,6
TRU,France,2002,8,NC
IRV,France,2002,9,NC
HEI,France,2002,10,7
PAN,France,2002,11,NC
MAS,France,2002,12,NC
VIL,France,2002,13,NC
SAT,France,2002,14,NC
DLR,France,2002,15,9
SAL,France,2002,16,NC
MCN,France,2002,17,11
WEB,France,2002,18,8
YOO,France,2002,19,10
MSC,Germany,2002,1,1
RSC,Germany,2002,2,3
BAR,Germany,2002,3,4
MOY,Germany,2002,4,2
RAI,Germany,2002,5,NC
FIS,Germany,2002,6,NC
PAN,Germany,2002,7,NC
TRU,Germany,2002,8,NC
COU,Germany,2002,9,5
HEI,Germany,2002,10,6
VIL,Germany,2002,11,NC
SAT,Germany,2002,12,8
BUT,Germany,2002,13,NC
MAS,Germany,2002,14,7
FRE,Germany,2002,15,NC
IRV,Germany,2002,16,NC
MCN,Germany,2002,17,NC
BER,Germany,2002,18,NC
SAL,Germany,2002,19,9
DLR,Germany,2002,20,NC
WEB,Germany,2002,21,NC
MOY,Great Britain,2002,1,3
BAR,Great Britain,2002,2,2
MSC,Great Britain,2002,3,1
RSC,Great Britain,2002,4,8
RAI,Great Britain,2002,5,NC
COU,Great Britain,2002,6,10
TRU,Great Britain,2002,7,NC
SAL,Great Britain,2002,8,NC
VIL,Great Britain,2002,9,4
HEI,Great Britain,2002,10,6
MAS,Great Britain,2002,11,9
BUT,Great Britain,2002,12,12
PAN,Great Britain,2002,13,5
SAT,Great Britain,2002,14,NC
MCN,Great Britain,2002,15,NC
FRE,Great Britain,2002,16,NC
FIS,Great Britain,2002,17,7
BER,Great Britain,2002,18,NC
IRV,Great Britain,2002,19,NC
WEB,Great Britain,2002,20,NC
DLR,Great Britain,2002,21,11
BAR,Hungary,2002,1,1
MSC,Hungary,2002,2,2
RSC,Hungary,2002,3,3
MOY,Hungary,2002,4,11
FIS,Hungary,2002,5,6
TRU,Hungary,2002,6,8
MAS,Hungary,2002,7,7
HEI,Hungary,2002,8,9
BUT,Hungary,2002,9,NC
COU,Hungary,2002,10,5
RAI,Hungary,2002,11,4
PAN,Hungary,2002,12,12
VIL,Hungary,2002,13,NC
SAT,Hungary,2002,14,10
DLR,Hungary,2002,15,13
IRV,Hungary,2002,16,NC
SAL,Hungary,2002,17,15
MCN,Hungary,2002,18,14
WEB,Hungary,2002,19,16
DAV,Hungary,2002,20,NC
MOY,Italy,2002,1,NC
MSC,Italy,2002,2,2
RSC,Italy,2002,3,NC
BAR,Italy,2002,4,1
IRV,Italy,2002,5,3
RAI,Italy,2002,6,NC
COU,Italy,2002,7,7
DLR,Italy,2002,8,NC
VIL,Italy,2002,9,9
SAL,Italy,2002,10,11
TRU,Italy,2002,11,4
FIS,Italy,2002,12,8
MCN,Italy,2002,13,NC
MAS,Italy,2002,14,NC
HEI,Italy,2002,15,10
PAN,Italy,2002,16,6
BUT,Italy,2002,17,5
SAT,Italy,2002,18,12
WEB,Italy,2002,19,NC
YOO,Italy,2002,20,13
MSC,Japan,2002,1,1
BAR,Japan,2002,2,2
COU,Japan,2002,3,NC
RAI,Japan,2002,4,3
RSC,Japan,2002,5,11
MOY,Japan,2002,6,4
SAT,Japan,2002,7,5
FIS,Japan,2002,8,NC
VIL,Japan,2002,9,NC
BUT,Japan,2002,10,6
TRU,Japan,2002,11,NC
HEI,Japan,2002,12,7
SAL,Japan,2002,13,8
IRV,Japan,2002,14,9
MAS,Japan,2002,15,NC
PAN,Japan,2002,16,NC
DLR,Japan,2002,17,NC
WEB,Japan,2002,18,10
YOO,Japan,2002,19,NC
MSC,Malaysia,2002,1,3
MOY,Malaysia,2002,2,2
BAR,Malaysia,2002,3,NC
RSC,Malaysia,2002,4,1
RAI,Malaysia,2002,5,NC
COU,Malaysia,2002,6,NC
HEI,Malaysia,2002,7,5
BUT,Malaysia,2002,8,4
FIS,Malaysia,2002,9,13
SAL,Malaysia,2002,10,12
FRE,Malaysia,2002,11,11
TRU,Malaysia,2002,12,NC
VIL,Malaysia,2002,13,8
MAS,Malaysia,2002,14,6
SAT,Malaysia,2002,15,9
BER,Malaysia,2002,16,NC
DLR,Malaysia,2002,17,10
PAN,Malaysia,2002,18,NC
MCN,Malaysia,2002,19,7
IRV,Malaysia,2002,20,NC
WEB,Malaysia,2002,21,NC
YOO,Malaysia,2002,22,NC
MOY,Monaco,2002,1,NC
COU,Monaco,2002,2,1
MSC,Monaco,2002,3,2
RSC,Monaco,2002,4,3
BAR,Monaco,2002,5,7
RAI,Monaco,2002,6,NC
TRU,Monaco,2002,7,4
BUT,Monaco,2002,8,NC
SAL,Monaco,2002,9,NC
MCN,Monaco,2002,10,NC
FIS,Monaco,2002,11,5
FRE,Monaco,2002,12,6
MAS,Monaco,2002,13,NC
VIL,Monaco,2002,14,NC
BER,Monaco,2002,15,12
SAT,Monaco,2002,16,NC
HEI,Monaco,2002,17,8
PAN,Monaco,2002,18,NC
WEB,Monaco,2002,19,11
DLR,Monaco,2002,20,10
IRV,Monaco,2002,21,9
YOO,Monaco,2002,22,NC
MSC,San Marino,2002,1,1
BAR,San Marino,2002,2,2
RSC,San Marino,2002,3,3
MOY,San Marino,2002,4,4
RAI,San Marino,2002,5,NC
COU,San Marino,2002,6,6
HEI,San Marino,2002,7,10
TRU,San Marino,2002,8,9
BUT,San Marino,2002,9,5
VIL,San Marino,2002,10,7
MAS,San Marino,2002,11,8
PAN,San Marino,2002,12,NC
FRE,San Marino,2002,13,NC
SAT,San Marino,2002,14,NC
FIS,San Marino,2002,15,NC
SAL,San Marino,2002,16,NC
MCN,San Marino,2002,17,NC
IRV,San Marino,2002,18,NC
WEB,San Marino,2002,19,11
BER,San Marino,2002,20,NC
DLR,San Marino,2002,21,NC
MSC,Spain,2002,1,1
BAR,Spain,2002,2,NC
RSC,Spain,2002,3,11
MOY,Spain,2002,4,2
RAI,Spain,2002,5,NC
BUT,Spain,2002,6,12
COU,Spain,2002,7,3
HEI,Spain,2002,8,4
TRU,Spain,2002,9,10
FRE,Spain,2002,10,6
MAS,Spain,2002,11,5
FIS,Spain,2002,12,NC
PAN,Spain,2002,13,NC
BER,Spain,2002,14,NC
VIL,Spain,2002,15,7
DLR,Spain,2002,16,NC
SAL,Spain,2002,17,9
SAT,Spain,2002,18,NC
MCN,Spain,2002,19,8
IRV,Spain,2002,20,NC
MSC,United States,2002,1,2
BAR,United States,2002,2,1
COU,United States,2002,3,3
MOY,United States,2002,4,4
RSC,United States,2002,5,16
RAI,United States,2002,6,NC
VIL,United States,2002,7,6
TRU,United States,2002,8,5
FIS,United States,2002,9,7
HEI,United States,2002,10,9
FRE,United States,2002,11,13
PAN,United States,2002,12,12
IRV,United States,2002,13,10
BUT,United States,2002,14,8
SAT,United States,2002,15,11
MCN,United States,2002,16,15
DLR,United States,2002,17,NC
WEB,United States,2002,18,NC
SAL,United States,2002,19,14
YOO,United States,2002,20,NC
MSC,Australia,2003,1,4
BAR,Australia,2003,2,NC
MOY,Australia,2003,3,2
FRE,Australia,2003,4,6
PAN,Australia,2003,5,NC
VIL,Australia,2003,6,9
HEI,Australia,2003,7,NC
BUT,Australia,2003,8,10
RSC,Australia,2003,9,8
ALO,Australia,2003,10,7
COU,Australia,2003,11,1
TRU,Australia,2003,12,5
FIS,Australia,2003,13,12
WEB,Australia,2003,14,NC
RAI,Australia,2003,15,3
DAM,Australia,2003,16,NC
FIR,Australia,2003,17,NC
PIZ,Australia,2003,18,13
VER,Australia,2003,19,11
WIL,Australia,2003,20,NC
MSC,Austria,2003,1,1
RAI,Austria,2003,2,2
MOY,Austria,2003,3,NC
HEI,Austria,2003,4,NC
BAR,Austria,2003,5,3
TRU,Austria,2003,6,8
BUT,Austria,2003,7,4
PIZ,Austria,2003,8,9
FIS,Austria,2003,9,NC
RSC,Austria,2003,10,6
PAN,Austria,2003,11,NC
VIL,Austria,2003,12,12
DAM,Austria,2003,13,10
COU,Austria,2003,14,5
FRE,Austria,2003,15,NC
FIR,Austria,2003,16,11
WEB,Austria,2003,17,7
WIL,Austria,2003,18,13
ALO,Austria,2003,19,NC
VER,Austria,2003,20,NC
BAR,Brazil,2003,1,NC
COU,Brazil,2003,2,4
WEB,Brazil,2003,3,9
RAI,Brazil,2003,4,2
TRU,Brazil,2003,5,8
RSC,Brazil,2003,6,7
MSC,Brazil,2003,7,NC
FIS,Brazil,2003,8,1
MOY,Brazil,2003,9,NC
ALO,Brazil,2003,10,3
BUT,Brazil,2003,11,NC
HEI,Brazil,2003,12,NC
VIL,Brazil,2003,13,6
FRE,Brazil,2003,14,5
PAN,Brazil,2003,15,NC
FIR,Brazil,2003,16,NC
PIZ,Brazil,2003,17,NC
DAM,Brazil,2003,18,10
VER,Brazil,2003,19,NC
WIL,Brazil,2003,20,NC
RSC,Canada,2003,1,2
MOY,Canada,2003,2,3
MSC,Canada,2003,3,1
ALO,Canada,2003,4,4
BAR,Canada,2003,5,5
WEB,Canada,2003,6,7
PAN,Canada,2003,7,8
TRU,Canada,2003,8,NC
DAM,Canada,2003,9,11
FRE,Canada,2003,10,NC
COU,Canada,2003,11,NC
HEI,Canada,2003,12,NC
PIZ,Canada,2003,13,10
VIL,Canada,2003,14,NC
VER,Canada,2003,15,9
FIS,Canada,2003,16,NC
BUT,Canada,2003,17,NC
WIL,Canada,2003,18,NC
FIR,Canada,2003,19,NC
RAI,Canada,2003,20,6
RAI,Europe,2003,1,NC
MSC,Europe,2003,2,5
RSC,Europe,2003,3,1
MOY,Europe,2003,4,2
BAR,Europe,2003,5,3
TRU,Europe,2003,6,NC
PAN,Europe,2003,7,NC
ALO,Europe,2003,8,4
COU,Europe,2003,9,15
DAM,Europe,2003,10,NC
WEB,Europe,2003,11,6
BUT,Europe,2003,12,7
FIS,Europe,2003,13,12
FIR,Europe,2003,14,11
FRE,Europe,2003,15,9
PIZ,Europe,2003,16,10
VIL,Europe,2003,17,NC
VER,Europe,2003,18,14
WIL,Europe,2003,19,13
HEI,Europe,2003,20,8
RSC,France,2003,1,1
MOY,France,2003,2,2
MSC,France,2003,3,3
RAI,France,2003,4,4
COU,France,2003,5,5
TRU,France,2003,6,NC
ALO,France,2003,7,NC
BAR,France,2003,8,7
WEB,France,2003,9,6
PAN,France,2003,10,8
PIZ,France,2003,11,10
VIL,France,2003,12,9
DAM,France,2003,13,11
BUT,France,2003,14,NC
HEI,France,2003,15,13
FRE,France,2003,16,12
FIS,France,2003,17,NC
FIR,France,2003,18,15
VER,France,2003,19,16
WIL,France,2003,20,14
MOY,Germany,2003,1,1
RSC,Germany,2003,2,NC
BAR,Germany,2003,3,NC
TRU,Germany,2003,4,3
RAI,Germany,2003,5,NC
MSC,Germany,2003,6,7
PAN,Germany,2003,7,5
ALO,Germany,2003,8,4
DAM,Germany,2003,9,6
COU,Germany,2003,10,2
WEB,Germany,2003,11,11
FIS,Germany,2003,12,13
VIL,Germany,2003,13,9
FRE,Germany,2003,14,NC
HEI,Germany,2003,15,10
WIL,Germany,2003,16,NC
BUT,Germany,2003,17,8
FIR,Germany,2003,18,NC
VER,Germany,2003,19,NC
KIE,Germany,2003,20,12
BAR,Great Britain,2003,1,1
TRU,Great Britain,2003,2,6
RAI,Great Britain,2003,3,3
RSC,Great Britain,2003,4,9
MSC,Great Britain,2003,5,4
DAM,Great Britain,2003,6,7
MOY,Great Britain,2003,7,2
ALO,Great Britain,2003,8,NC
VIL,Great Britain,2003,9,10
PIZ,Great Britain,2003,10,NC
WEB,Great Britain,2003,11,14
COU,Great Britain,2003,12,5
PAN,Great Britain,2003,13,11
FRE,Great Britain,2003,14,12
FIS,Great Britain,2003,15,NC
HEI,Great Britain,2003,16,17
FIR,Great Britain,2003,17,13
WIL,Great Britain,2003,18,16
VER,Great Britain,2003,19,15
BUT,Great Britain,2003,20,8
ALO,Hungary,2003,1,1
RSC,Hungary,2003,2,4
WEB,Hungary,2003,3,6
MOY,Hungary,2003,4,3
BAR,Hungary,2003,5,NC
TRU,Hungary,2003,6,7
RAI,Hungary,2003,7,2
MSC,Hungary,2003,8,8
COU,Hungary,2003,9,5
PAN,Hungary,2003,10,NC
HEI,Hungary,2003,11,9
WIL,Hungary,2003,12,NC
FIS,Hungary,2003,13,NC
BUT,Hungary,2003,14,10
DAM,Hungary,2003,15,11
VIL,Hungary,2003,16,NC
FRE,Hungary,2003,17,NC
VER,Hungary,2003,18,12
BAU,Hungary,2003,19,NC
KIE,Hungary,2003,20,13
MSC,Italy,2003,1,1
MOY,Italy,2003,2,2
BAR,Italy,2003,3,3
RAI,Italy,2003,4,4
GEN,Italy,2003,5,5
TRU,Italy,2003,6,NC
BUT,Italy,2003,7,NC
COU,Italy,2003,8,NC
PAN,Italy,2003,9,NC
VIL,Italy,2003,10,6
WEB,Italy,2003,11,7
DAM,Italy,2003,12,NC
FIS,Italy,2003,13,10
FRE,Italy,2003,14,13
WIL,Italy,2003,15,NC
HEI,Italy,2003,16,9
VER,Italy,2003,17,NC
BAU,Italy,2003,18,11
KIE,Italy,2003,19,12
ALO,Italy,2003,20,8
BAR,Japan,2003,1,1
MOY,Japan,2003,2,NC
DAM,Japan,2003,3,7
PAN,Japan,2003,4,10
ALO,Japan,2003,5,NC
WEB,Japan,2003,6,11
COU,Japan,2003,7,3
RAI,Japan,2003,8,2
BUT,Japan,2003,9,4
WIL,Japan,2003,10,13
HEI,Japan,2003,11,9
FRE,Japan,2003,12,NC
SAT,Japan,2003,13,6
MSC,Japan,2003,14,8
FIR,Japan,2003,15,14
FIS,Japan,2003,16,NC
VER,Japan,2003,17,15
KIE,Japan,2003,18,16
TRU,Japan,2003,19,5
RSC,Japan,2003,20,12
ALO,Malaysia,2003,1,3
TRU,Malaysia,2003,2,5
MSC,Malaysia,2003,3,6
COU,Malaysia,2003,4,NC
BAR,Malaysia,2003,5,2
HEI,Malaysia,2003,6,8
RAI,Malaysia,2003,7,1
MOY,Malaysia,2003,8,12
BUT,Malaysia,2003,9,7
PAN,Malaysia,2003,10,NC
DAM,Malaysia,2003,11,11
VIL,Malaysia,2003,12,NC
FRE,Malaysia,2003,13,9
FIS,Malaysia,2003,14,NC
PIZ,Malaysia,2003,15,NC
WEB,Malaysia,2003,16,NC
RSC,Malaysia,2003,17,4
VER,Malaysia,2003,18,13
WIL,Malaysia,2003,19,NC
FIR,Malaysia,2003,20,10
RSC,Monaco,2003,1,4
RAI,Monaco,2003,2,2
MOY,Monaco,2003,3,1
TRU,Monaco,2003,4,6
MSC,Monaco,2003,5,3
COU,Monaco,2003,6,7
BAR,Monaco,2003,7,8
ALO,Monaco,2003,8,5
WEB,Monaco,2003,9,NC
DAM,Monaco,2003,10,9
VIL,Monaco,2003,11,NC
FIS,Monaco,2003,12,10
PIZ,Monaco,2003,13,NC
HEI,Monaco,2003,14,11
FRE,Monaco,2003,15,NC
FIR,Monaco,2003,16,12
PAN,Monaco,2003,17,13
VER,Monaco,2003,18,NC
WIL,Monaco,2003,19,NC
MSC,San Marino,2003,1,1
RSC,San Marino,2003,2,4
BAR,San Marino,2003,3,3
MOY,San Marino,2003,4,7
WEB,San Marino,2003,5,NC
RAI,San Marino,2003,6,2
VIL,San Marino,2003,7,NC
ALO,San Marino,2003,8,6
BUT,San Marino,2003,9,8
PAN,San Marino,2003,10,9
HEI,San Marino,2003,11,10
COU,San Marino,2003,12,5
DAM,San Marino,2003,13,12
FRE,San Marino,2003,14,11
PIZ,San Marino,2003,15,14
TRU,San Marino,2003,16,13
FIS,San Marino,2003,17,15
WIL,San Marino,2003,18,NC
FIR,San Marino,2003,19,NC
MSC,Spain,2003,1,1
BAR,Spain,2003,2,3
ALO,Spain,2003,3,2
TRU,Spain,2003,4,NC
BUT,Spain,2003,5,9
PAN,Spain,2003,6,NC
RSC,Spain,2003,7,5
COU,Spain,2003,8,NC
MOY,Spain,2003,9,4
FRE,Spain,2003,10,NC
VIL,Spain,2003,11,NC
WEB,Spain,2003,12,7
DAM,Spain,2003,13,6
HEI,Spain,2003,14,10
FIR,Spain,2003,15,8
PIZ,Spain,2003,16,NC
FIS,Spain,2003,17,NC
WIL,Spain,2003,18,11
VER,Spain,2003,19,12
RAI,Spain,2003,20,NC
RAI,United States,2003,1,2
BAR,United States,2003,2,NC
PAN,United States,2003,3,NC
MOY,United States,2003,4,6
RSC,United States,2003,5,NC
ALO,United States,2003,6,NC
MSC,United States,2003,7,1
COU,United States,2003,8,NC
DAM,United States,2003,9,9
TRU,United States,2003,10,4
BUT,United States,2003,11,NC
VIL,United States,2003,12,NC
HEI,United States,2003,13,5
WEB,United States,2003,14,NC
FRE,United States,2003,15,3
WIL,United States,2003,16,8
FIS,United States,2003,17,7
FIR,United States,2003,18,NC
VER,United States,2003,19,10
KIE,United States,2003,20,11
MSC,Australia,2004,1,1
BAR,Australia,2004,2,2
MOY,Australia,2004,3,5
BUT,Australia,2004,4,6
ALO,Australia,2004,5,3
WEB,Australia,2004,6,NC
SAT,Australia,2004,7,9
RSC,Australia,2004,8,4
TRU,Australia,2004,9,7
RAI,Australia,2004,10,NC
MAS,Australia,2004,11,NC
COU,Australia,2004,12,8
DAM,Australia,2004,13,12
FIS,Australia,2004,14,10
HEI,Australia,2004,15,NC
PAN,Australia,2004,16,13
PAN,Australia,2004,16,14
BAU,Australia,2004,17,NC
PAN,Australia,2004,18,13
PAN,Australia,2004,18,14
KLI,Australia,2004,19,11
BRU,Australia,2004,20,NC
MSC,Bahrain,2004,1,1
BAR,Bahrain,2004,2,2
MOY,Bahrain,2004,3,13
RSC,Bahrain,2004,4,7
SAT,Bahrain,2004,5,5
BUT,Bahrain,2004,6,3
TRU,Bahrain,2004,7,4
PAN,Bahrain,2004,8,9
PAN,Bahrain,2004,8,16
DAM,Bahrain,2004,9,10
COU,Bahrain,2004,10,NC
FIS,Bahrain,2004,11,11
KLI,Bahrain,2004,12,14
MAS,Bahrain,2004,13,12
WEB,Bahrain,2004,14,8
PAN,Bahrain,2004,15,9
PAN,Bahrain,2004,15,16
ALO,Bahrain,2004,16,6
BRU,Bahrain,2004,17,17
HEI,Bahrain,2004,18,15
RAI,Bahrain,2004,19,NC
BAU,Bahrain,2004,20,NC
TRU,Belgium,2004,1,9
MSC,Belgium,2004,2,2
ALO,Belgium,2004,3,NC
COU,Belgium,2004,4,7
FIS,Belgium,2004,5,5
BAR,Belgium,2004,6,3
WEB,Belgium,2004,7,NC
MAS,Belgium,2004,8,4
PAN,Belgium,2004,9,8
PAN,Belgium,2004,9,NC
RAI,Belgium,2004,10,1
MOY,Belgium,2004,11,NC
BUT,Belgium,2004,12,NC
KLI,Belgium,2004,13,6
PIZ,Belgium,2004,14,NC
SAT,Belgium,2004,15,NC
HEI,Belgium,2004,16,11
BRU,Belgium,2004,17,NC
BAU,Belgium,2004,18,NC
PAN,Belgium,2004,19,8
PAN,Belgium,2004,19,NC
ZON,Belgium,2004,20,10
BAR,Brazil,2004,1,3
MOY,Brazil,2004,2,1
RAI,Brazil,2004,3,2
MAS,Brazil,2004,4,8
BUT,Brazil,2004,5,NC
SAT,Brazil,2004,6,6
RSC,Brazil,2004,7,5
ALO,Brazil,2004,8,4
TRU,Brazil,2004,9,12
FIS,Brazil,2004,10,9
WEB,Brazil,2004,11,NC
COU,Brazil,2004,12,11
VIL,Brazil,2004,13,10
ZON,Brazil,2004,14,13
KLI,Brazil,2004,15,14
HEI,Brazil,2004,16,NC
GLO,Brazil,2004,17,15
MSC,Brazil,2004,18,7
BRU,Brazil,2004,19,17
BAU,Brazil,2004,20,16
BUT,Canada,2004,2,3
TRU,Canada,2004,3,NC
ALO,Canada,2004,5,NC
MSC,Canada,2004,6,1
BAR,Canada,2004,7,2
RAI,Canada,2004,8,5
COU,Canada,2004,9,6
KLI,Canada,2004,10,9
FIS,Canada,2004,11,4
WEB,Canada,2004,14,NC
HEI,Canada,2004,15,8
GLO,Canada,2004,16,7
MAS,Canada,2004,17,NC
BAU,Canada,2004,18,10
BRU,Canada,2004,19,NC
BAR,China,2004,1,1
RAI,China,2004,2,3
BUT,China,2004,3,2
MAS,China,2004,4,8
RSC,China,2004,5,NC
ALO,China,2004,6,4
FIS,China,2004,7,7
PAN,China,2004,8,14
COU,China,2004,9,9
MOY,China,2004,10,5
WEB,China,2004,11,10
VIL,China,2004,12,11
ZON,China,2004,13,NC
HEI,China,2004,14,13
KLI,China,2004,15,NC
GLO,China,2004,16,15
BRU,China,2004,17,NC
SAT,China,2004,18,6
BAU,China,2004,19,16
MSC,China,2004,20,12
MSC,Europe,2004,1,1
SAT,Europe,2004,2,NC
TRU,Europe,2004,3,4
RAI,Europe,2004,4,NC
BUT,Europe,2004,5,3
ALO,Europe,2004,6,5
BAR,Europe,2004,7,2
MOY,Europe,2004,8,8
RSC,Europe,2004,9,NC
PAN,Europe,2004,10,11
PAN,Europe,2004,10,13
DAM,Europe,2004,11,NC
KLI,Europe,2004,12,12
HEI,Europe,2004,13,10
WEB,Europe,2004,14,7
PAN,Europe,2004,15,11
PAN,Europe,2004,15,13
MAS,Europe,2004,16,9
BAU,Europe,2004,17,15
FIS,Europe,2004,18,6
BRU,Europe,2004,19,14
COU,Europe,2004,20,NC
ALO,France,2004,1,2
MSC,France,2004,2,1
COU,France,2004,3,6
BUT,France,2004,4,5
TRU,France,2004,5,4
MOY,France,2004,6,8
SAT,France,2004,7,NC
GEN,France,2004,8,10
RAI,France,2004,9,7
BAR,France,2004,10,3
DAM,France,2004,11,14
WEB,France,2004,12,9
KLI,France,2004,13,11
PAN,France,2004,14,15
PAN,France,2004,14,17
FIS,France,2004,15,12
MAS,France,2004,16,13
HEI,France,2004,17,16
PAN,France,2004,18,15
PAN,France,2004,18,17
BRU,France,2004,19,18
BAU,France,2004,20,NC
MSC,Germany,2004,1,1
MOY,Germany,2004,2,5
RAI,Germany,2004,3,NC
COU,Germany,2004,4,4
ALO,Germany,2004,5,3
TRU,Germany,2004,6,11
BAR,Germany,2004,7,12
SAT,Germany,2004,8,8
PAN,Germany,2004,9,14
PAN,Germany,2004,9,15
PIZ,Germany,2004,10,7
WEB,Germany,2004,11,6
KLI,Germany,2004,12,10
BUT,Germany,2004,13,2
FIS,Germany,2004,14,9
DAM,Germany,2004,15,NC
MAS,Germany,2004,16,13
PAN,Germany,2004,17,14
PAN,Germany,2004,17,15
HEI,Germany,2004,18,NC
BRU,Germany,2004,19,17
BAU,Germany,2004,20,16
RAI,Great Britain,2004,1,2
BAR,Great Britain,2004,2,3
BUT,Great Britain,2004,3,4
MSC,Great Britain,2004,4,1
TRU,Great Britain,2004,5,NC
COU,Great Britain,2004,6,7
MOY,Great Britain,2004,7,5
SAT,Great Britain,2004,8,11
WEB,Great Britain,2004,9,8
MAS,Great Britain,2004,10,9
GEN,Great Britain,2004,11,12
DAM,Great Britain,2004,12,13
KLI,Great Britain,2004,13,14
PAN,Great Britain,2004,14,NC
PAN,Great Britain,2004,14,NC
HEI,Great Britain,2004,15,15
ALO,Great Britain,2004,16,10
PAN,Great Britain,2004,17,NC
PAN,Great Britain,2004,17,NC
BRU,Great Britain,2004,18,16
BAU,Great Britain,2004,19,NC
FIS,Great Britain,2004,20,6
MSC,Hungary,2004,1,1
BAR,Hungary,2004,2,2
SAT,Hungary,2004,3,6
BUT,Hungary,2004,4,5
ALO,Hungary,2004,5,3
PIZ,Hungary,2004,6,7
MOY,Hungary,2004,7,4
FIS,Hungary,2004,8,8
TRU,Hungary,2004,9,NC
RAI,Hungary,2004,10,NC
WEB,Hungary,2004,11,10
COU,Hungary,2004,12,9
PAN,Hungary,2004,13,11
PAN,Hungary,2004,13,NC
KLI,Hungary,2004,14,13
ZON,Hungary,2004,15,NC
HEI,Hungary,2004,16,12
PAN,Hungary,2004,17,11
PAN,Hungary,2004,17,NC
BAU,Hungary,2004,18,15
BRU,Hungary,2004,19,14
MAS,Hungary,2004,20,NC
BAR,Italy,2004,1,1
MOY,Italy,2004,2,5
MSC,Italy,2004,3,2
ALO,Italy,2004,4,NC
SAT,Italy,2004,5,4
BUT,Italy,2004,6,3
RAI,Italy,2004,7,NC
PIZ,Italy,2004,8,7
TRU,Italy,2004,9,10
COU,Italy,2004,10,6
ZON,Italy,2004,11,11
WEB,Italy,2004,12,9
PAN,Italy,2004,13,NC
PAN,Italy,2004,13,NC
KLI,Italy,2004,14,13
FIS,Italy,2004,15,8
MAS,Italy,2004,16,12
PAN,Italy,2004,17,NC
PAN,Italy,2004,17,NC
BRU,Italy,2004,18,NC
BAU,Italy,2004,19,15
HEI,Italy,2004,20,14
MSC,Japan,2004,1,1
RSC,Japan,2004,2,2
WEB,Japan,2004,3,NC
SAT,Japan,2004,4,4
BUT,Japan,2004,5,3
TRU,Japan,2004,6,11
FIS,Japan,2004,7,8
COU,Japan,2004,8,NC
VIL,Japan,2004,9,10
PAN,Japan,2004,10,14
ALO,Japan,2004,11,5
RAI,Japan,2004,12,6
MOY,Japan,2004,13,7
KLI,Japan,2004,14,12
BAR,Japan,2004,15,NC
HEI,Japan,2004,16,13
GLO,Japan,2004,17,15
BRU,Japan,2004,18,16
MAS,Japan,2004,19,9
BAU,Japan,2004,20,NC
MSC,Malaysia,2004,1,1
WEB,Malaysia,2004,2,NC
BAR,Malaysia,2004,3,4
MOY,Malaysia,2004,4,2
RAI,Malaysia,2004,5,NC
BUT,Malaysia,2004,6,3
RSC,Malaysia,2004,7,NC
TRU,Malaysia,2004,8,5
COU,Malaysia,2004,9,6
DAM,Malaysia,2004,10,9
MAS,Malaysia,2004,11,8
FIS,Malaysia,2004,12,11
KLI,Malaysia,2004,13,10
PAN,Malaysia,2004,14,12
PAN,Malaysia,2004,14,13
HEI,Malaysia,2004,15,NC
BRU,Malaysia,2004,16,14
BAU,Malaysia,2004,17,16
PAN,Malaysia,2004,18,12
PAN,Malaysia,2004,18,13
ALO,Malaysia,2004,19,7
SAT,Malaysia,2004,20,15
TRU,Monaco,2004,1,1
BUT,Monaco,2004,2,2
ALO,Monaco,2004,3,NC
MSC,Monaco,2004,4,NC
RAI,Monaco,2004,5,NC
BAR,Monaco,2004,6,3
SAT,Monaco,2004,7,NC
COU,Monaco,2004,8,NC
MOY,Monaco,2004,9,4
FIS,Monaco,2004,10,NC
WEB,Monaco,2004,11,NC
RSC,Monaco,2004,12,10
PAN,Monaco,2004,13,8
PAN,Monaco,2004,13,NC
KLI,Monaco,2004,14,NC
DAM,Monaco,2004,15,6
MAS,Monaco,2004,16,5
HEI,Monaco,2004,17,7
PAN,Monaco,2004,18,8
PAN,Monaco,2004,18,NC
BAU,Monaco,2004,19,9
BRU,Monaco,2004,20,NC
BUT,San Marino,2004,1,2
MSC,San Marino,2004,2,1
MOY,San Marino,2004,3,3
BAR,San Marino,2004,4,6
RSC,San Marino,2004,5,7
ALO,San Marino,2004,6,4
SAT,San Marino,2004,7,16
WEB,San Marino,2004,8,13
TRU,San Marino,2004,9,5
DAM,San Marino,2004,10,NC
COU,San Marino,2004,11,12
MAS,San Marino,2004,12,10
PAN,San Marino,2004,13,11
PAN,San Marino,2004,13,NC
KLI,San Marino,2004,14,14
PAN,San Marino,2004,15,11
PAN,San Marino,2004,15,NC
HEI,San Marino,2004,16,NC
BRU,San Marino,2004,17,NC
FIS,San Marino,2004,18,9
BAU,San Marino,2004,19,15
RAI,San Marino,2004,20,8
MSC,Spain,2004,1,1
MOY,Spain,2004,2,NC
SAT,Spain,2004,3,5
TRU,Spain,2004,4,3
BAR,Spain,2004,5,2
RSC,Spain,2004,6,6
PAN,Spain,2004,7,NC
PAN,Spain,2004,7,NC
ALO,Spain,2004,8,4
